ID,study,texture,SOC_categorical,sand,clay,SOC,rryield,varyield,rrSOC,varSOC
766,87,loam,high,37,18,22,-0.051735675,0.010732074,,
767,85,loam,low,35.125,17.875,7.54060325,,,0.096119132,0.004364336
768,85,loam,low,35.125,17.875,7.54060325,,,0.079814423,0.004364336
769,85,loam,low,35.125,17.875,7.54060325,,,0.104172867,0.004364336
770,85,loam,low,34,19,7.54060325,,,0.056014642,0.004364336
771,85,loam,low,34,19,7.54060325,,,0.094187215,0.004364336
772,85,loam,low,34,19,7.54060325,,,0.008196767,0.004364336
773,88,clay loam,moderate,18,30,13.1,-0.088292607,0.002732106,,
774,88,clay loam,moderate,18,30,13.1,0.068053463,0.009673605,,
775,88,clay loam,moderate,18,30,13.1,-0.050552279,0.002457514,,
776,88,clay loam,moderate,18,30,13.1,0.061452779,0.004954081,,
777,89,clay,high,17,55,19.70580046,-0.421213465,0.008592715,0.041480601,0.003273252
778,89,clay,high,17,55,19.70580046,0.247836164,0.008592715,0.111225635,0.003273252
779,89,clay,high,17,55,19.70580046,0.723918839,0.008592715,-0.048202102,0.003273252
780,89,clay,high,17,55,19.70580046,-0.287682072,0.008592715,0.015178342,0.003273252
781,89,clay,high,17,55,19.70580046,0.426084395,0.008592715,0.036955707,0.003273252
782,89,clay,high,17,55,19.70580046,-0.330241687,0.008592715,-0.037152266,0.003273252
783,89,clay,high,17,55,19.70580046,-0.330241687,0.008592715,-0.002355714,0.003273252
784,89,clay,high,17,55,19.70580046,-0.169899037,0.008592715,-0.03471324,0.003273252
785,89,clay,high,17,55,20.63748389,,,-0.080665373,0.003273252
786,89,clay,high,17,55,20.63748389,,,0.058920529,0.003273252
787,89,clay,high,17,55,20.63748389,,,-0.070594794,0.003273252
788,89,clay,high,17,55,20.63748389,,,-0.081678031,0.003273252
789,89,clay,high,17,55,20.63748389,,,-0.009380932,0.003273252
790,89,clay,high,17,55,20.63748389,,,-0.014104606,0.003273252
791,89,clay,high,17,55,20.63748389,,,-0.051735674,0.003273252
792,89,clay,high,17,55,20.63748389,,,-0.019802627,0.003273252
793,89,clay,high,16.75,55,19.94653261,,,-0.019991146,0.003273252
794,89,clay,high,16.75,55,19.94653261,,,-0.003304228,0.003273252
795,89,clay,high,16.75,55,19.94653261,,,-0.104209226,0.003273252
796,89,clay,high,16.75,55,19.94653261,,,-0.083504552,0.003273252
797,89,clay,high,16.75,55,19.94653261,,,-0.039409232,0.003273252
798,89,clay,high,16.75,55,19.94653261,,,-0.097952688,0.003273252
799,89,clay,high,16.75,55,19.94653261,,,-0.007568626,0.003273252
800,89,clay,high,16.75,55,19.94653261,,,-0.041863221,0.003273252
801,89,clay,high,16.25,56.75,19.4,,,-0.032697389,0.003273252
802,89,clay,high,16.25,56.75,19.4,,,-0.00556175,0.003273252
803,89,clay,high,16.25,56.75,19.4,,,0.043414305,0.003273252
804,89,clay,high,16.25,56.75,19.4,,,0.038089479,0.003273252
805,89,clay,high,16.25,56.75,19.4,,,0.062352273,0.003273252
806,89,clay,high,16.25,56.75,19.4,,,0.002769318,0.003273252
807,89,clay,high,16.25,56.75,19.4,,,0.014864023,0.003273252
808,89,clay,high,16.25,56.75,19.4,,,0.087565854,0.003273252
809,89,clay,high,16,57.5,18.7999536,,,0.043072182,0.003273252
810,89,clay,high,16,57.5,18.7999536,,,0.117309663,0.003273252
811,89,clay,high,16,57.5,18.7999536,,,0.073431657,0.003273252
812,89,clay,high,16,57.5,18.7999536,,,0.105029178,0.003273252
813,89,clay,high,16,57.5,18.7999536,,,0.080879665,0.003273252
814,89,clay,high,16,57.5,18.7999536,,,0.118571493,0.003273252
815,89,clay,high,16,57.5,18.7999536,,,0.055684962,0.003273252
816,89,clay,high,16,57.5,18.7999536,,,-0.065517072,0.003273252
817,89,clay,high,16,58.5,20.34106729,,,0.030742094,0.003273252
818,89,clay,high,16,58.5,20.34106729,,,0.183540326,0.003273252
819,89,clay,high,16,58.5,20.34106729,,,0.157628944,0.003273252
820,89,clay,high,16,58.5,20.34106729,,,0.011639317,0.003273252
821,89,clay,high,16,58.5,20.34106729,,,-0.046427105,0.003273252
822,89,clay,high,16,58.5,20.34106729,,,0.008258488,0.003273252
823,89,clay,high,16,58.5,20.34106729,,,0.0135661,0.003273252
824,89,clay,high,16,58.5,20.34106729,,,-0.068122171,0.003273252
825,89,clay,high,16.875,55,18.64667646,0.055569851,0.008592715,,
826,89,clay,high,16.875,55,18.64667646,0.240141128,0.008592715,,
827,89,clay,high,16.875,55,18.64667646,0.182321557,0.008592715,,
828,89,clay,high,16.875,55,18.64667646,0.133531393,0.008592715,,
829,89,clay,high,16.875,55,18.64667646,0,0.008592715,,
830,89,clay,high,16.875,55,18.64667646,0.041964199,0.008592715,,
831,89,clay,high,16.875,55,18.64667646,0.108213585,0.008592715,,
832,89,clay,high,16.875,55,18.64667646,0.014184635,0.008592715,,
833,89,clay,high,16.875,55,18.64667646,-0.113328685,0.008592715,,
834,89,clay,high,16.875,55,18.64667646,0.251314428,0.008592715,,
835,89,clay,high,16.875,55,18.64667646,-0.036367644,0.008592715,,
836,89,clay,high,16.875,55,18.64667646,-0.018018506,0.008592715,,
837,89,clay,high,16.875,55,18.64667646,-0.414433778,0.008592715,,
838,89,clay,high,16.875,55,18.64667646,-0.241162057,0.008592715,,
839,89,clay,high,16.875,55,18.64667646,-0.218689201,0.008592715,,
840,89,clay,high,16.875,55,18.64667646,0.068992871,0.008592715,,
841,89,clay,high,16.875,55,18.64667646,0.315081047,0.008592715,,
842,89,clay,high,16.875,55,18.64667646,0.384674338,0.008592715,,
843,89,clay,high,16.875,55,18.64667646,0.296898728,0.008592715,,
844,89,clay,high,16.875,55,18.64667646,0.315081047,0.008592715,,
845,89,clay,high,16.875,55,18.64667646,0,0.008592715,,
846,89,clay,high,16.875,55,18.64667646,0.105360516,0.008592715,,
847,89,clay,high,16.875,55,18.64667646,-0.131769278,0.008592715,,
848,89,clay,high,16.875,55,18.64667646,0.315081047,0.008592715,,
849,90,loam,moderate,39.33333333,18,11.89379583,-0.543886486,0.011456953,,
850,90,loam,moderate,39.33333333,18,11.89379583,0.10047053,0.011456953,,
851,90,loam,moderate,39.33333333,18,11.89379583,-0.120836473,0.011456953,,
852,90,loam,moderate,39.33333333,18,11.89379583,,,,
853,90,loam,moderate,39.33333333,18,11.89379583,,,,
854,90,loam,moderate,39.33333333,18,11.89379583,,,,
855,90,loam,moderate,39.33333333,18,11.89379583,-0.070951736,0.011456953,,
856,90,loam,moderate,39.33333333,18,11.89379583,0.013605652,0.011456953,,
857,90,loam,moderate,39.33333333,18,11.89379583,-0.049132689,0.011456953,,
858,90,loam,moderate,39.33333333,18,11.89379583,,,,
859,90,loam,moderate,39.33333333,18,11.89379583,,,,
860,90,loam,moderate,39.33333333,18,11.89379583,,,,
861,91,loam,moderate,36,19.125,12.0137819,,,0.055741983,0.004364336
862,91,loam,moderate,36,19.125,12.0137819,,,0.01892801,0.004364336
863,91,loam,moderate,36,19.125,12.0137819,,,0.055741983,0.004364336
864,91,loam,moderate,36,19.125,12.0137819,,,0.006349228,0.004364336
865,91,loam,moderate,36,19.125,12.0137819,,,-0.019293203,0.004364336
866,91,loam,moderate,36,20.875,10.91858933,,,0.076961041,0.004364336
867,91,loam,moderate,36,20.875,10.91858933,,,0.026317308,0.004364336
868,91,loam,moderate,36,20.875,10.91858933,,,0.032789823,0.004364336
869,91,loam,moderate,36,20.875,10.91858933,,,-0.006688988,0.004364336
870,91,loam,moderate,36,20.875,10.91858933,,,-0.040821995,0.004364336
871,91,loam,moderate,36,19.125,12.0137819,,,0.076961041,0.004364336
872,91,loam,moderate,36,19.125,12.0137819,,,0.026317308,0.004364336
873,91,loam,moderate,36,19.125,12.0137819,,,0.032789823,0.004364336
874,91,loam,moderate,36,19.125,12.0137819,,,-0.006688988,0.004364336
875,91,loam,moderate,36,20.875,12.0137819,,,0.052643733,0.004364336
876,91,loam,moderate,36,20.875,10.91858933,,,0.01342302,0.004364336
877,91,loam,moderate,36,20.875,10.91858933,,,0.033225648,0.004364336
878,91,loam,moderate,36,20.875,10.91858933,,,-0.020478531,0.004364336
879,92,loam,high,33.7,16,20.1,,,0.09115217,0.003273252
880,92,loam,high,33.7,16,18.704,,,0.055059777,0.003273252
881,93,sandy,moderate,56.5,9.5,13.8,,,0.003508776,0.003273252
882,93,sandy,moderate,56.5,9.5,13.8,,,0.018797546,0.003273252
883,28,clay loam,moderate,14.75,36,13.3,,,0.101833547,0.000595668
884,28,clay loam,moderate,14.75,36,13.3,,,0.135434468,0.000557078
885,28,clay loam,moderate,14.75,36,13.3,,,0.161704094,0.000526297
886,28,clay loam,moderate,14.75,36,13.3,,,0.067064231,0.000558628
887,28,clay loam,moderate,14.25,36,13.3,,,0.130702947,0.00062167
888,28,clay loam,moderate,14.25,36,13.3,,,0.171545277,0.000556104
889,28,clay loam,moderate,14.25,36,13.3,,,0.229841809,0.000509295
890,28,clay loam,moderate,14.25,36,13.3,,,0.111195141,0.000560654
891,28,clay loam,moderate,14,36,13.3,,,0.030583423,0.0005992
892,28,clay loam,moderate,14,36,13.3,,,0.034191365,0.00054881
893,28,clay loam,moderate,14,36,13.3,,,0.107656016,0.000511
894,28,clay loam,moderate,14,36,13.3,,,0.025752496,0.000541917
895,33,loam,high,36.95833333,19.08333333,25.1,0.296131912,0.003311761,0.020619287,0.004364336
896,33,loam,high,36.95833333,19.08333333,25.1,0.339823571,0.004996383,0.091515109,0.004364336
897,33,loam,high,36.95833333,19.08333333,25.1,0.284413027,0.003658666,0.091515109,0.004364336
898,33,loam,high,36.95833333,19.08333333,25.1,0.214965405,0.003457007,0.162997284,0.004364336
899,33,loam,high,36.95833333,19.08333333,25.1,0.275160566,0.003888668,0.233614851,0.004364336
900,33,loam,high,36.95833333,19.08333333,25.1,0.236626902,0.003524093,0.158923959,0.004364336
901,35,loam,moderate,38.375,21.25,14.2,0.60077386,0.006456414,,
902,35,loam,moderate,38.375,21.25,14.2,0.722134717,0.004349269,,
903,35,loam,moderate,38.375,21.25,14.2,0.995428052,0.003963867,,
904,35,loam,moderate,38.375,21.25,14.2,0.84729786,0.001678622,,
905,35,loam,moderate,38.375,21.25,14.2,0.925769476,0.001905144,,
906,35,loam,moderate,38.375,21.25,14.2,1.033015006,0.001623086,,
907,35,loam,moderate,38.375,21.25,14.2,0.624154309,0.002749225,,
908,35,loam,moderate,38.375,21.25,14.2,0.693147181,0.00312963,,
909,35,loam,moderate,38.375,21.25,14.2,1.053149915,0.002665136,,
910,35,loam,moderate,38.375,21.25,14.2,0.893817876,0.002192718,,
911,35,loam,moderate,38.375,21.25,14.2,0.959775844,0.001517716,,
912,35,loam,moderate,38.375,21.25,14.2,1.060871961,0.001680927,,
913,94,clay loam,high,15,32,18.21345708,0.349446237,0.008592715,,
914,94,clay loam,high,15,32,18.21345708,0.316128242,0.008592715,,
915,94,clay loam,high,15,32,18.21345708,0.132071076,0.008592715,,
916,94,clay loam,high,15,32,18.21345708,0.386300828,0.008592715,,
917,94,clay loam,high,15,32,18.21345708,0.396289634,0.008592715,,
918,94,clay loam,high,15,32,18.21345708,0.365522985,0.008592715,,
919,95,loam,low,27.375,23.25,5.923803512,,,,
920,95,loam,low,27.375,23.25,5.923803512,,,,
921,95,loam,low,27.375,23.25,5.923803512,,,,
922,96,loam,moderate,28.875,20.91666667,15.786,,,0.118503341,0.003273252
923,97,loam,high,40.5,20,31.3,0.138469674,0.011456953,0.057690414,0.004364336
924,97,loam,high,40.5,20,31.3,0.129811612,0.011456953,0.084453831,0.004364336
925,97,loam,high,40.5,20,31.3,0.282719283,0.011456953,0.028330507,0.004364336
926,97,loam,high,41,20,36.32051044,,,0.068467799,0.004364336
927,97,loam,high,41,20,36.32051044,,,0,0.004364336
928,97,loam,high,41,20,36.32051044,,,0.023347364,0.004364336
929,98,loam,high,38,21,53.1,0.338372023,0.011456953,0.160976645,0.004364336
930,98,loam,high,38,21,53.1,0.075295762,0.011456953,0.163887855,0.004364336
931,98,loam,high,38,21,53.1,-0.187994858,0.011456953,0.163887855,0.004364336
932,98,loam,high,38,21,53.1,0.009933857,0.011456953,0.166790615,0.004364336
933,98,loam,high,38.5,21.5,43.62,,,0.025438574,0.004364336
934,98,loam,high,38.5,21.5,43.62,,,0.020717873,0.004364336
935,98,loam,high,38.5,21.5,43.62,,,0.004819286,0.004364336
936,98,loam,high,38.5,21.5,43.62,,,0,0.004364336
937,99,loam,moderate,24.83333333,17.625,12.90126682,,,-0.026819974,0.001932264
938,99,loam,moderate,24.83333333,17.625,12.90126682,,,-0.018208069,0.001751836
939,99,loam,moderate,22.5,22.375,13.71860789,,,0.147003288,0.013212746
940,99,loam,moderate,22.5,22.375,13.71860789,,,0.052367986,0.005582193
941,88,loam,moderate,31.125,25.875,13.1,-0.263814591,0.005054305,,
942,100,loam,high,40.125,19.125,30.02055684,-0.003284075,0.008592715,0.103184236,0.003273252
943,100,loam,high,40.125,19.125,30.02055684,0.029081209,0.008592715,0.141650517,0.003273252
944,100,loam,high,40.5,19.5,30.20816705,,,0.070617567,0.003273252
945,100,loam,high,40.5,19.5,30.20816705,,,0.093090423,0.003273252
946,100,loam,high,40.79166667,20.04166667,31.82055684,,,0.074107972,0.003273252
947,100,loam,high,40.79166667,20.04166667,31.82055684,,,0.074107972,0.003273252
948,100,loam,high,39.75,20.625,32.54106728,,,0.055569851,0.003273252
949,100,loam,high,39.75,20.625,32.54106728,,,0.082238098,0.003273252
950,100,loam,high,40.5,19.875,32.52821346,-0.249610125,0.008592715,,
951,100,loam,high,40.5,19.875,32.52821346,-0.02723315,0.008592715,,
952,100,loam,high,40.5,19.875,32.52821346,-0.019705071,0.008592715,,
953,100,loam,high,40.5,19.875,32.52821346,-0.009804,0.008592715,,
954,100,loam,high,40.5,19.875,32.52821346,-0.134656885,0.008592715,,
955,100,loam,high,40.5,19.875,32.52821346,-0.130162496,0.008592715,,
956,101,loam,moderate,36.125,27.375,13.39907193,,,0.151684587,0.006979505
957,101,clay loam,moderate,35,30,11.774942,,,0.128254335,0.003170112
958,101,clay loam,moderate,34.75,31.25,13.1761949,,,0.105360516,0.000789417
959,101,clay loam,moderate,35,31,12.65136891,,,0.366750596,0.000854864
960,101,clay loam,moderate,35,31,12.48658933,,,0.351976423,0.000121646
961,102,loam,low,30.875,21.125,7.7,0.006681539,0.008592715,,
962,102,loam,low,30.875,21.125,7.7,0.200772265,0.008592715,,
963,102,loam,low,30.875,21.125,7.7,0.356619076,0.008592715,,
964,102,loam,low,30.875,21.125,7.7,-0.450524736,0.008592715,,
965,102,loam,low,30.875,21.125,7.7,-0.330676463,0.008592715,,
966,102,loam,low,30.875,21.125,7.7,-0.299140166,0.008592715,,
967,102,loam,low,30.875,21.125,7.7,-0.043496153,0.008592715,,
968,102,loam,low,30.875,21.125,7.7,-0.147876926,0.008592715,,
969,102,loam,low,30.875,21.125,7.7,-0.179675177,0.008592715,,
970,102,loam,low,30.875,21.125,7.7,-0.000958773,0.008592715,0.03621921,0.003273252
971,102,loam,low,30.875,21.125,7.7,-0.066360976,0.008592715,0.075035186,0.003273252
972,102,loam,low,30.875,21.125,7.7,-0.066360976,0.008592715,0.026148632,0.003273252
973,103,clay loam,moderate,25.095,29.69166667,17.09976798,,,0.199450954,0.004364336
974,103,clay loam,moderate,25.095,29.69166667,17.09976798,,,0.110898051,0.004364336
975,103,clay loam,moderate,25.095,29.69166667,17.09976798,,,-0.006064866,0.004364336
976,103,clay loam,moderate,25.095,29.69166667,17.09976798,,,-0.058389789,0.004364336
977,103,clay loam,moderate,25.095,29.69166667,17.09976798,,,0.202825061,0.004364336
978,103,clay loam,moderate,25.095,29.69166667,17.09976798,,,0.011896405,0.004364336
979,103,clay loam,moderate,25.095,29.69166667,17.09976798,,,0.042346413,0.004364336
980,103,clay loam,moderate,25.095,29.69166667,17.09976798,,,-0.006062038,0.004364336
981,103,clay loam,moderate,25.095,29.69166667,17.09976798,,,0.199450954,0.004364336
982,103,clay loam,moderate,25.095,29.69166667,17.09976798,,,-0.034578561,0.004364336
983,103,clay loam,moderate,25.095,29.69166667,17.09976798,,,-0.012166739,0.004364336
984,103,clay loam,moderate,25.095,29.69166667,17.09976798,,,-0.052492966,0.004364336
985,104,loam,low,8,25,8.111484918,,,0.089167944,0.000509334
986,105,loam,moderate,31.125,25.25,10.4,0.094259471,0.000378393,-0.045256592,0.000798469
987,105,loam,moderate,31.125,25.25,10.4,0.080251368,0.001607034,0.025572877,0.001173289
988,106,loam,low,33.875,25,8.64269142,0.173092751,0.003634099,0.1223702,0.001075374
989,106,loam,low,33.875,25,8.64269142,0.076426067,0.001464975,-0.053784433,0.001498428
990,106,loam,low,33.875,25,8.64269142,0.100083458,0.001351983,0.101707615,0.000516735
991,85,loam,low,35.125,24,8.32,0.138358433,0.011456953,,
992,85,loam,low,35.125,24,8.32,0.132724616,0.011456953,,
993,85,loam,low,35.125,24,8.32,-0.080580487,0.011456953,,
994,85,loam,low,35.125,24,8.32,0.020101179,0.011456953,,
995,85,loam,low,35.125,24,8.32,0.123968043,0.011456953,,
996,85,loam,low,35.125,24,8.32,-0.046761766,0.011456953,,
997,85,loam,low,35.125,24,8.32,-0.042761859,0.011456953,,
998,85,loam,low,35.125,24,8.32,0.018433702,0.011456953,,
999,85,loam,low,35.125,24,8.32,-0.128891013,0.011456953,,
1000,85,loam,low,35.125,24,8.32,-0.014117882,0.011456953,,
1001,85,loam,low,35.125,24,8.32,0.050124387,0.011456953,,
1002,85,loam,low,35.125,24,8.32,-0.07267119,0.011456953,,
1003,107,clay loam,moderate,39.33333333,27.95833333,13.09,,,0.077149627,0.004364336
1004,107,clay loam,moderate,39.33333333,27.95833333,13.09,,,0.046635743,0.004364336
1005,107,clay loam,moderate,39.33333333,27.95833333,13.09,,,0.065294124,0.004364336
1006,108,loam,high,35.875,25.375,18.9,0.050920091,0.011456953,,
1007,108,loam,high,35.875,25.375,18.9,0.093818755,0.011456953,,
1008,108,loam,high,35.875,25.375,18.9,0.076692621,0.011456953,,
1009,108,loam,high,35.875,25.375,18.9,0.020478531,0.011456953,,
1010,108,loam,high,35.875,25.375,18.9,0.025783218,0.011456953,,
1011,108,loam,high,35.875,25.375,18.9,0.047731403,0.011456953,,
1012,108,loam,high,35.875,25.375,18.9,0.010619569,0.011456953,,
1013,108,loam,high,35.875,25.375,18.9,0.040821995,0.011456953,,
1014,108,loam,high,35.875,25.375,18.9,-0.003418807,0.011456953,,
1015,108,loam,high,35.875,25.375,18.9,0.147635999,0.011456953,,
1016,108,loam,high,35.875,25.375,18.9,0.041576427,0.011456953,,
1017,108,loam,high,35.875,25.375,18.9,-0.093193777,0.011456953,,
1018,108,loam,high,35.875,25.375,18.9,0.054488185,0.011456953,,
1019,108,loam,high,35.875,25.375,18.9,0.004210533,0.011456953,0.084438319,0.00024914
1020,108,loam,high,35.875,25.375,18.9,-0.024692613,0.011456953,,
1021,108,loam,high,35.875,25.375,18.9,-0.020877585,0.011456953,,
1022,108,loam,high,35.875,25.375,18.9,-0.022388995,0.011456953,,
1023,108,loam,high,35.875,25.375,18.9,0.003642991,0.011456953,,
1024,108,loam,high,35.875,25.375,18.9,0.003642991,0.011456953,,
1025,108,loam,high,35.875,25.375,18.9,0.025317808,0.011456953,,
1026,108,loam,high,35.875,25.375,18.9,0.077231348,0.011456953,,
1027,108,loam,high,35.875,25.375,18.9,-0.005249356,0.011456953,,
1028,108,loam,high,35.875,25.375,18.9,-0.003220615,0.011456953,,
1029,108,loam,high,35.875,25.375,18.9,0,0.011456953,,
1030,108,loam,high,35.875,25.375,18.9,-0.124102698,0.011456953,,
1031,108,loam,high,35.875,25.375,18.9,-0.07384725,0.011456953,,
1032,108,loam,high,35.875,25.375,18.9,0.027779564,0.011456953,,
1033,109,loam,moderate,39.625,19.875,9.43735499,0.025334034,0.011456953,,
1034,109,loam,moderate,39.625,19.875,9.43735499,0.059154253,0.011456953,,
1035,109,loam,moderate,39.625,19.875,9.43735499,0.05592431,0.011456953,,
1036,109,loam,moderate,39.625,19.875,9.43735499,0.012841704,0.011456953,,
1037,109,loam,moderate,39.625,19.875,9.43735499,0.075180044,0.011456953,,
1038,109,loam,moderate,39.625,19.875,9.43735499,0.047026508,0.011456953,,
1039,109,loam,moderate,39.625,19.875,9.43735499,0.064012072,0.011456953,,
1040,109,loam,moderate,39.625,19.875,9.43735499,0.017953103,0.011456953,,
1041,110,loam,high,52,20,40,,,0.032789823,0.003273252
1042,110,loam,high,52,20,40,,,0.064538521,0.003273252
1043,110,loam,high,52.375,20,40,,,-0.033901552,0.003273252
1044,110,loam,high,52.375,20,40,,,0.032789823,0.003273252
1045,111,sandy,low,85.3,8.7,6,0.041964199,0.000741096,0,0.001953125
1046,111,sandy,low,81.13333333,13.06666667,4.5,,,0.100083459,0.003273252
1047,112,clay,high,26.7,54.7,23.7,0.079406778,0.000791081,0.050124387,0.000515663
1048,112,clay,moderate,23.3,57.36666667,10.76666667,,,-0.021180822,0.003273252
1049,104,loam,low,8,25,7.55,0.175632569,0.003182068,0.175204089,0.000186094
1050,104,loam,low,8,25,7.55,0.164874643,0.002936324,0.161312752,0.001011927
1051,113,clay loam,high,24.375,30.125,29.11832947,0.203967715,0.011456953,,
1052,113,clay loam,high,24.375,30.125,29.11832947,0.041729131,0.011456953,,
1053,114,loam,high,44,18.25,24.95451044,,,-0.09531018,0.004364336
1054,114,loam,high,44,18.25,24.95451044,,,0,0.004364336
1055,114,loam,high,44,18.25,24.95451044,,,0.087011377,0.004364336
1056,114,loam,high,44,18.25,24.95451044,,,0.0588405,0.004364336
1057,114,loam,high,44,18.25,24.95451044,,,0.0588405,0.004364336
1058,114,loam,high,44,18.25,24.95451044,,,-0.164303051,0.004364336
1059,114,loam,high,44,18.25,24.95451044,,,0.087011377,0.004364336
1060,115,sandy,low,93.8,1.2,8.422,,,0.011594333,0.002496475
1061,115,sandy,low,93.8,1.2,8.422,,,-0.020619287,0.002737755
1062,116,loam,high,50.75,15.41666667,22.04176334,0.139488457,0.008592715,0.052875752,8.76E-05
1063,116,loam,high,50.75,15.41666667,22.04176334,0.069244412,0.008592715,0.058581902,8.70E-05
1064,116,loam,high,50.75,15.41666667,22.04176334,-0.037159945,0.008592715,0.123298216,3.82E-05
1065,116,loam,high,50.75,15.41666667,22.04176334,0.12294092,0.008592715,0.104455129,0.000126856
1066,117,loam,high,50.75,15.41666667,22.04176334,0.138586163,0.008592715,0.056725981,0.004099884
1067,117,loam,high,50.75,15.41666667,22.04176334,0.333894916,0.008592715,0.253042291,0.003277477
1068,117,loam,high,50.75,15.41666667,22.04176334,0.138586163,0.008592715,0.233209451,0.003548027
1069,117,loam,high,50.75,15.41666667,22.04176334,0.158004249,0.008592715,0.253042291,0.002976274
1070,116,loam,high,50.75,15.41666667,22.04176334,0.018779895,0.008592715,,
1071,116,loam,high,50.75,15.41666667,22.04176334,0.018779895,0.008592715,,
1072,116,loam,high,50.75,15.41666667,22.04176334,0.264912964,0.008592715,,
1073,116,loam,high,50.75,15.41666667,22.04176334,0.046304568,0.008592715,,
1074,117,loam,high,50.75,15.41666667,22.04176334,0.302280872,0.008592715,,
1075,117,loam,high,50.75,15.41666667,22.04176334,0.27473092,0.008592715,,
1076,117,loam,high,50.75,15.41666667,22.04176334,0.307700939,0.008592715,,
1077,117,loam,high,50.75,15.41666667,22.04176334,0.229008671,0.008592715,,
1078,116,loam,high,50.75,15.41666667,22.04176334,0.097298911,0.008592715,,
1079,116,loam,high,50.75,15.41666667,22.04176334,-0.179406103,0.008592715,,
1080,116,loam,high,50.75,15.41666667,22.04176334,-0.299922127,0.008592715,,
1081,116,loam,high,50.75,15.41666667,22.04176334,-0.10779657,0.008592715,,
1082,117,loam,high,50.75,15.41666667,22.04176334,0.186190034,0.008592715,,
1083,117,loam,high,50.75,15.41666667,22.04176334,0.182321557,0.008592715,,
1084,117,loam,high,50.75,15.41666667,22.04176334,0.114158905,0.008592715,,
1085,117,loam,high,50.75,15.41666667,22.04176334,0.158791059,0.008592715,,
1086,116,loam,high,50.75,15.41666667,22.04176334,-0.137096459,0.008592715,,
1087,116,loam,high,50.75,15.41666667,22.04176334,-0.061143736,0.008592715,,
1088,116,loam,high,50.75,15.41666667,22.04176334,-0.080240434,0.008592715,,
1089,116,loam,high,50.75,15.41666667,22.04176334,0.042954949,0.008592715,,
1090,117,loam,high,50.75,15.41666667,22.04176334,0.091697665,0.008592715,,
1091,117,loam,high,50.75,15.41666667,22.04176334,0.129085197,0.008592715,,
1092,117,loam,high,50.75,15.41666667,22.04176334,0.072466303,0.008592715,,
1093,117,loam,high,50.75,15.41666667,22.04176334,-0.017904638,0.008592715,,
1094,116,loam,high,50.75,15.41666667,22.04176334,-0.033447934,0.008592715,,
1095,116,loam,high,50.75,15.41666667,22.04176334,-0.040273899,0.008592715,,
1096,116,loam,high,50.75,15.41666667,22.04176334,-0.047146778,0.008592715,,
1097,116,loam,high,50.75,15.41666667,22.04176334,-0.006600684,0.008592715,,
1098,117,loam,high,50.75,15.41666667,22.04176334,0.029327615,0.008592715,,
1099,117,loam,high,50.75,15.41666667,22.04176334,0.029327615,0.008592715,,
1100,117,loam,high,50.75,15.41666667,22.04176334,0.005934736,0.008592715,,
1101,117,loam,high,50.75,15.41666667,22.04176334,0.005934736,0.008592715,,
1102,116,loam,high,50.75,15.41666667,22.04176334,0.088211425,0.008592715,,
1103,116,loam,high,50.75,15.41666667,22.04176334,0.174122813,0.008592715,,
1104,116,loam,high,50.75,15.41666667,22.04176334,0.056037068,0.008592715,,
1105,116,loam,high,50.75,15.41666667,22.04176334,0.033997609,0.008592715,,
1106,117,loam,high,50.75,15.41666667,22.04176334,0,0.008592715,,
1107,117,loam,high,50.75,15.41666667,22.04176334,-0.002547772,0.008592715,,
1108,117,loam,high,50.75,15.41666667,22.04176334,0.032543548,0.008592715,,
1109,117,loam,high,50.75,15.41666667,22.04176334,0.012642393,0.008592715,,
1110,116,loam,high,50.75,15.41666667,22.04176334,-0.021448543,0.008592715,,
1111,116,loam,high,50.75,15.41666667,22.04176334,-0.018742182,0.008592715,,
1112,116,loam,high,50.75,15.41666667,22.04176334,-0.032347834,0.008592715,,
1113,116,loam,high,50.75,15.41666667,22.04176334,-0.054509406,0.008592715,,
1114,117,loam,high,50.75,15.41666667,22.04176334,0.048631949,0.008592715,,
1115,117,loam,high,50.75,15.41666667,22.04176334,0.045462374,0.008592715,,
1116,117,loam,high,50.75,15.41666667,22.04176334,-0.030356462,0.008592715,,
1117,117,loam,high,50.75,15.41666667,22.04176334,0.088947486,0.008592715,,
1118,116,loam,high,50.75,15.41666667,22.04176334,0.007490672,0.008592715,,
1119,116,loam,high,50.75,15.41666667,22.04176334,0.053671417,0.008592715,,
1120,116,loam,high,50.75,15.41666667,22.04176334,0.032061932,0.008592715,,
1121,116,loam,high,50.75,15.41666667,22.04176334,0.00250313,0.008592715,,
1122,117,loam,high,50.75,15.41666667,22.04176334,0.020726131,0.008592715,,
1123,117,loam,high,50.75,15.41666667,22.04176334,0.027115929,0.008592715,,
1124,117,loam,high,50.75,15.41666667,22.04176334,-0.083210897,0.008592715,,
1125,117,loam,high,50.75,15.41666667,22.04176334,-0.014502561,0.008592715,,
1126,109,loam,moderate,39.625,19.875,9.43735499,,,,
1127,109,loam,moderate,39.625,19.875,9.43735499,,,,
1128,109,loam,moderate,39.625,19.875,9.43735499,,,,
1129,109,loam,moderate,39.625,19.875,9.43735499,,,,
1130,118,loam,low,31.125,25.875,7.944,0.058107631,0.01468699,0.030459207,0.017911949
1131,118,loam,low,31.125,25.875,7.944,0.294602515,0.021338015,-0.014878064,0.012527466
