"","CH2.1","CH2.2","CH2.3","CH3.1","CH3.2","CH3.3","CH4.1","CH4.2","CH4.3","CH5.1","CH5.2","CH5.3","CH6.1","CH6.2","CH6.3","CH7.1","CH7.2","CH7.3"
"OTU_606",49,0,32,0,0,0,27,27,5,14,26,26,39,46,31,29,0,0
"OTU_607",0,0,17,0,16,0,126,18,22,17,0,18,0,0,0,33,34,0
"OTU_6077",0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,4,0,0
"OTU_608",0,0,27,79,20,0,0,0,47,0,0,0,109,0,22,24,0,0
"OTU_609",0,0,0,59,0,0,0,24,0,24,11,47,59,0,42,0,82,18
"OTU_611",0,28,73,0,88,0,0,46,0,20,36,0,0,0,41,38,0,0
"OTU_61",161,112,122,143,168,12,143,127,117,128,116,150,99,126,190,136,136,199
"OTU_612",76,91,0,19,48,0,25,0,0,0,0,0,0,0,0,29,29,0
"OTU_613",0,35,14,25,6,0,15,0,32,29,9,0,13,0,120,0,43,34
"OTU_614",0,0,0,19,0,0,0,32,30,0,25,77,40,0,43,0,37,28
"OTU_615",29,16,32,20,8,0,0,44,20,0,31,27,18,23,19,17,13,24
"OTU_616",0,174,0,0,96,0,75,0,0,18,0,0,0,16,0,0,0,0
"OTU_617",26,14,17,30,14,0,27,38,19,14,42,40,23,22,0,21,0,0
"OTU_618",0,30,0,16,0,0,11,39,21,10,53,46,14,27,0,29,0,34
"OTU_619",54,12,36,0,19,4,0,34,35,0,48,33,6,22,31,29,0,10
"OTU_620",0,0,0,0,0,0,0,0,76,39,0,0,83,0,0,65,37,0
"OTU_621",45,37,35,35,30,0,47,32,0,0,0,22,0,0,0,0,0,0
"OTU_62",138,131,193,163,137,0,0,138,180,99,151,308,73,144,128,84,141,141
"OTU_622",20,30,26,26,14,0,12,18,15,12,29,18,3,20,14,34,0,50
"OTU_623",41,0,22,0,22,0,49,69,16,17,32,32,0,0,15,21,28,10
"OTU_624",32,78,28,56,0,109,0,6,16,0,23,0,15,8,4,0,7,0
"OTU_625",32,17,34,13,36,0,14,61,0,0,34,0,18,11,12,26,13,27
"OTU_626",34,24,56,30,37,0,46,20,0,0,23,0,31,0,0,39,0,0
"OTU_6",535,617,426,220,481,99,266,241,232,1627,418,219,541,329,301,274,712,514
"OTU_627",0,80,22,52,0,0,0,39,0,0,36,52,0,39,0,0,0,0
"OTU_628",23,0,18,40,32,0,16,0,20,0,18,36,18,46,47,0,29,43
"OTU_629",0,0,0,0,0,0,0,49,45,0,20,60,37,80,0,58,0,36
"OTU_630",22,22,29,29,15,5,9,20,0,9,18,26,14,20,39,33,24,0
"OTU_631",37,0,22,0,33,0,25,30,0,0,40,34,0,42,0,40,0,25
"OTU_632",39,0,12,26,25,0,7,0,21,14,15,22,14,28,37,48,16,9
"OTU_63",212,150,172,232,182,0,225,100,133,90,73,174,111,130,155,99,105,210
"OTU_633",28,31,37,17,26,0,10,20,0,12,31,13,29,12,0,39,6,0
"OTU_634",20,22,0,58,0,0,0,0,0,0,14,37,33,36,24,22,18,60
"OTU_635",55,0,0,0,0,0,39,46,0,0,22,0,0,56,0,55,45,0
"OTU_6356",0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,2,0
"OTU_6362",0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,3,7
"OTU_636",23,18,25,19,46,0,0,42,0,0,0,0,30,28,33,35,17,33
"OTU_637",0,0,0,0,0,0,0,30,56,0,40,57,17,42,24,32,37,32
"OTU_638",0,0,29,41,0,0,0,0,0,107,0,79,0,12,33,0,35,17
"OTU_639",25,21,24,33,29,0,26,20,0,0,16,3,72,0,18,33,14,16
"OTU_640",0,0,0,0,23,0,0,37,0,0,29,72,0,0,33,74,46,0
"OTU_641",0,0,76,55,0,0,0,0,0,0,49,0,45,51,21,30,0,0
"OTU_642",27,27,17,36,32,0,0,39,25,10,22,14,8,31,20,0,9,11
"OTU_643",41,23,14,0,28,0,35,0,20,7,45,27,0,56,0,21,0,0
"OTU_644",84,0,0,41,59,0,0,0,0,0,0,0,0,49,47,0,0,0
"OTU_64",150,67,155,369,151,21,76,71,110,250,167,113,370,92,133,90,133,44
"OTU_645",25,0,55,0,62,26,0,0,28,23,0,0,0,0,29,29,22,0
"OTU_646",0,70,88,0,0,0,0,0,0,0,0,0,57,57,82,0,0,0
"OTU_647",0,28,0,33,0,0,0,29,21,0,16,0,0,39,116,0,25,0
"OTU_649",15,0,21,32,0,0,0,27,27,30,19,29,35,0,0,17,29,28
"OTU_650",28,16,31,19,28,0,23,26,30,0,35,16,0,30,10,0,0,28
"OTU_651",0,0,78,0,0,0,0,0,0,65,10,0,0,0,148,0,0,0
"OTU_652",0,0,38,0,0,0,0,48,35,0,51,36,11,31,0,40,25,26
"OTU_653",0,27,31,31,13,0,0,17,7,37,26,16,22,19,0,24,20,23
"OTU_654",27,18,23,24,37,0,17,0,22,11,9,20,0,0,18,16,14,16
"OTU_6546",0,0,3,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0
"OTU_655",0,0,23,30,11,0,22,14,26,0,0,22,30,43,38,0,19,43
"OTU_656",35,14,28,0,36,5,0,47,0,0,40,0,29,0,0,43,0,17
"OTU_657",11,0,19,16,22,0,38,60,0,11,20,10,39,0,7,43,10,20
"OTU_658",20,25,0,19,29,0,23,29,32,21,28,23,28,38,0,21,0,0
"OTU_65",157,259,151,67,126,33,161,258,113,129,113,96,57,121,232,283,122,55
"OTU_659",22,0,23,48,33,0,0,56,0,19,33,0,0,0,63,0,29,0
"OTU_660",22,32,35,28,18,5,0,0,19,0,0,0,0,42,0,0,0,37
"OTU_661",0,0,0,0,0,0,25,0,0,70,19,31,87,0,0,0,0,69
"OTU_662",0,0,0,0,0,0,0,0,30,0,0,0,49,66,67,45,36,76
"OTU_6628",0,0,2,0,0,0,0,0,0,0,0,3,0,3,8,0,0,0
"OTU_663",0,0,40,0,0,0,36,36,26,0,53,0,0,51,47,34,19,0
"OTU_66",0,22,39,35,30,139,57,34,1327,214,76,25,35,0,69,0,480,36
"OTU_6640",0,0,0,2,3,0,0,0,0,1,0,0,3,0,2,0,0,0
"OTU_664",0,0,41,53,35,0,39,0,34,0,0,17,0,0,32,0,30,51
"OTU_666",25,34,60,47,34,0,7,12,18,15,0,16,0,0,28,0,25,28
"OTU_667",0,43,48,57,22,0,0,27,26,0,0,45,0,0,46,0,0,40
"OTU_668",20,16,34,0,26,0,0,18,35,0,16,32,23,0,29,16,13,20
"OTU_6692",0,0,0,0,0,0,0,3,2,0,0,0,0,7,0,3,0,0
"OTU_669",0,18,56,47,26,9,0,0,0,69,0,0,0,32,0,0,28,44
"OTU_670",0,0,0,76,0,0,0,24,0,61,0,99,0,0,24,0,0,39
"OTU_671",19,0,33,54,0,0,0,0,0,29,0,32,33,52,0,0,58,29
"OTU_67",61,230,49,139,104,0,68,107,97,147,114,437,130,243,223,88,156,116
"OTU_672",19,0,0,0,10,0,16,31,0,9,82,69,23,20,15,17,0,25
"OTU_673",0,0,0,61,0,0,0,40,23,0,0,50,37,45,47,0,0,33
"OTU_674",0,0,51,0,44,0,0,33,0,0,34,0,0,51,44,0,24,77
"OTU_675",0,48,29,53,13,0,0,25,27,0,0,38,0,0,13,24,43,0
"OTU_676",0,0,36,22,0,0,0,33,47,18,0,0,0,24,0,22,26,0
"OTU_677",49,36,40,0,39,0,0,0,0,0,58,22,0,30,29,0,0,22
"OTU_678",0,0,0,32,26,0,0,0,21,87,4,0,22,0,20,20,0,0
"OTU_679",0,19,17,27,32,0,12,22,32,0,31,15,25,11,28,26,15,0
"OTU_681",74,37,35,22,14,9,0,15,15,15,11,44,12,15,0,0,0,0
"OTU_68",105,211,104,173,141,17,152,117,123,64,125,235,76,181,179,101,162,189
"OTU_682",28,24,17,24,0,0,0,13,0,0,23,35,16,22,31,0,0,26
"OTU_683",10,0,0,55,0,48,33,0,57,0,0,14,44,43,0,0,0,0
"OTU_684",0,0,50,0,49,0,0,0,57,0,54,0,0,54,0,0,0,0
"OTU_685",21,25,26,24,21,0,8,24,53,11,0,15,15,17,17,7,16,0
"OTU_6861",0,3,0,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0
"OTU_686",21,28,23,19,18,0,48,20,15,0,21,24,0,0,0,0,25,0
"OTU_687",21,7,14,25,24,0,13,43,15,15,31,0,0,16,0,46,22,21
"OTU_6876",0,0,0,0,3,0,0,2,0,0,0,3,2,2,0,0,0,0
"OTU_688",16,19,0,12,0,0,0,0,26,24,14,0,0,18,36,29,49,0
"OTU_689",16,26,21,13,19,0,9,0,15,29,15,11,0,16,15,4,8,21
"OTU_690",0,28,24,0,0,0,39,18,0,43,0,0,0,0,11,0,36,0
"OTU_69",8,7,0,11,12,1306,8,13,1338,0,0,16,12,0,103,0,0,33
"OTU_691",0,0,0,56,98,0,0,0,0,40,0,0,0,0,0,0,39,0
"OTU_692",0,16,22,15,0,0,23,26,24,10,18,37,31,0,22,12,16,25
"OTU_693",0,46,51,0,0,0,0,0,0,0,0,42,57,0,59,57,0,0
"OTU_694",20,24,28,24,23,0,20,23,31,13,30,22,0,32,0,21,0,0
"OTU_695",41,31,31,27,0,10,0,15,52,45,17,6,0,0,0,15,11,15
"OTU_6956",0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,7
"OTU_696",35,0,0,0,0,0,74,0,55,0,49,38,73,0,0,0,0,0
"OTU_697",30,29,38,14,11,0,0,0,61,20,0,20,13,0,14,21,0,0
"OTU_6985",0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,4
"OTU_698",47,21,6,50,7,0,15,8,20,7,18,7,11,41,0,11,6,8
"OTU_699",30,0,0,0,0,0,43,49,37,46,50,36,0,0,0,0,0,0
"OTU_700",63,0,42,18,0,0,10,0,0,0,0,0,0,72,0,67,0,0
"OTU_701",0,0,0,0,0,0,0,0,0,47,0,25,0,0,0,0,91,58
"OTU_702",7,0,26,20,13,0,6,0,83,30,0,0,24,8,13,10,22,26
"OTU_703",0,0,36,35,47,0,0,70,42,36,0,0,0,0,0,0,0,0
"OTU_704",29,23,48,18,26,0,0,0,0,0,36,0,0,40,24,29,19,0
"OTU_705",13,0,36,0,39,0,21,15,31,0,9,27,21,24,16,0,0,22
"OTU_706",30,0,23,22,23,0,17,22,13,6,15,0,25,29,23,30,22,0
"OTU_707",38,25,22,0,25,0,25,19,20,0,0,44,0,0,48,0,33,0
"OTU_708",10,16,0,29,12,0,0,19,12,17,10,18,35,13,26,13,11,29
"OTU_7089",0,0,0,0,0,0,0,0,0,0,2,1,0,5,3,0,0,0
"OTU_709",29,0,16,0,0,0,0,0,0,0,36,44,33,18,32,61,0,46
"OTU_70",118,102,74,70,177,0,232,139,131,100,121,179,94,130,140,204,162,136
"OTU_710",0,0,0,0,0,0,66,118,0,24,77,0,0,0,0,38,0,0
"OTU_711",16,0,19,33,25,0,26,31,21,0,35,28,7,27,13,0,16,15
"OTU_71",179,133,166,174,146,30,134,168,93,106,170,18,115,156,135,141,124,174
"OTU_712",38,0,0,40,31,0,0,0,30,0,27,0,0,0,19,45,43,27
"OTU_713",0,0,0,0,14,226,0,0,0,0,0,0,14,0,0,0,0,10
"OTU_714",14,21,41,27,19,0,0,16,18,0,20,13,5,30,16,23,21,0
"OTU_715",0,16,49,73,26,0,0,0,0,27,0,16,21,8,15,0,0,16
"OTU_716",8,0,0,30,0,0,23,0,10,9,84,38,7,12,17,30,8,22
"OTU_717",18,0,19,0,29,0,28,35,11,0,25,34,21,0,12,44,17,19
"OTU_718",25,22,29,14,20,0,13,0,27,0,16,22,10,11,13,0,0,0
"OTU_719",23,21,0,13,18,0,13,18,20,15,20,18,20,17,15,0,20,0
"OTU_720",0,0,0,0,0,0,52,0,0,28,79,21,40,0,0,58,0,29
"OTU_721",20,0,34,40,0,21,0,17,18,0,0,45,0,24,28,24,0,30
"OTU_72",82,74,199,136,61,311,40,100,153,358,99,197,0,0,68,0,153,92
"OTU_722",25,0,0,0,21,0,41,0,0,19,48,31,22,0,0,19,53,0
"OTU_723",19,5,27,30,29,0,16,9,8,9,45,0,15,18,0,24,0,30
"OTU_724",0,0,20,26,0,0,29,0,42,44,0,19,0,12,20,0,43,20
"OTU_725",72,0,0,0,0,0,0,0,0,0,0,49,0,0,116,0,0,89
"OTU_726",29,28,54,23,39,0,0,0,0,0,39,19,21,13,0,15,0,28
"OTU_727",0,0,18,40,0,133,20,41,0,0,0,0,0,0,0,14,25,11
"OTU_728",24,34,25,0,0,0,0,25,0,0,47,0,0,41,23,24,32,0
"OTU_729",0,0,34,18,29,0,0,27,26,0,23,35,0,0,32,33,0,0
"OTU_730",15,14,31,10,14,0,20,20,15,14,19,39,25,23,18,0,0,27
"OTU_7312",3,0,0,2,0,0,0,0,4,0,0,0,0,0,0,4,0,0
"OTU_731",29,39,30,24,36,0,7,14,20,10,13,0,17,16,0,0,0,8
"OTU_73",142,123,79,130,311,24,140,193,86,85,223,134,63,94,104,99,141,113
"OTU_732",0,0,48,90,22,0,0,0,0,0,34,0,0,0,9,24,33,24
"OTU_733",8,0,0,0,10,0,37,35,33,0,14,0,40,12,0,78,26,0
"OTU_734",0,0,0,0,0,0,14,19,0,20,0,21,83,0,20,49,0,39
"OTU_735",0,0,0,17,0,0,31,66,15,24,60,21,27,13,16,0,20,0
"OTU_736",0,0,7,0,66,47,0,0,0,0,0,0,103,16,0,0,0,0
"OTU_7371",0,0,2,0,0,0,2,0,4,0,3,0,0,0,0,0,0,0
"OTU_738",54,49,50,0,69,0,0,0,0,0,0,0,0,72,0,0,0,0
"OTU_739",0,0,53,29,63,0,58,0,20,0,0,0,0,0,0,0,0,0
"OTU_740",10,15,22,21,20,0,12,16,19,0,12,30,0,32,26,22,21,16
"OTU_741",13,30,23,28,19,0,0,11,32,11,0,12,15,31,23,0,15,12
"OTU_742",0,20,5,21,10,0,12,27,0,0,24,33,9,41,27,12,23,32
"OTU_743",0,72,8,24,50,0,13,70,5,0,22,7,0,6,0,4,12,9
"OTU_74",0,37,32,37,17,2138,0,43,26,0,0,40,0,0,38,0,171,70
"OTU_744",0,35,0,69,40,0,0,42,0,0,44,0,0,41,0,0,0,0
"OTU_746",18,62,0,57,22,0,15,68,0,0,0,19,0,22,15,0,0,0
"OTU_747",15,12,19,12,13,0,15,20,0,5,19,22,15,25,21,22,24,29
"OTU_748",0,0,0,191,0,0,5,0,0,0,0,5,0,0,13,0,33,0
"OTU_749",27,21,22,0,15,0,0,8,8,9,52,38,9,16,22,18,12,8
"OTU_750",9,0,17,0,12,0,9,12,18,24,28,12,34,0,13,31,23,14
"OTU_751",11,0,12,20,14,0,14,0,16,7,29,17,8,14,16,22,20,16
"OTU_75",91,160,139,128,119,0,78,96,137,81,80,173,114,115,123,132,140,95
"OTU_752",27,0,19,26,22,0,0,0,14,7,41,27,0,14,16,0,29,20
"OTU_753",0,0,0,0,0,0,0,0,20,12,28,33,33,20,34,30,18,19
"OTU_755",24,31,24,23,0,0,0,0,0,51,41,0,0,33,32,0,0,0
"OTU_756",14,0,0,23,0,7,8,0,0,23,13,36,26,40,21,24,0,31
"OTU_757",0,10,0,20,13,0,51,31,0,19,0,25,17,0,25,0,28,29
"OTU_758",0,0,0,11,0,0,37,0,0,0,0,0,28,37,46,43,43,57
"OTU_760",46,0,31,84,36,0,0,0,0,0,0,58,0,25,0,0,0,0
"OTU_761",0,0,0,38,0,0,0,55,0,0,28,44,49,0,34,24,0,39
"OTU_76",101,117,144,131,151,0,46,99,154,81,133,34,92,158,382,98,87,133
"OTU_763",29,10,32,34,30,16,4,0,29,0,8,11,17,15,8,7,15,8
"OTU_764",0,35,33,24,28,0,0,0,11,24,26,24,0,12,17,0,22,30
"OTU_765",0,22,0,25,0,0,0,34,0,8,39,25,28,0,29,20,20,32
"OTU_767",38,0,0,0,10,0,18,28,0,7,62,0,28,25,16,21,13,0
"OTU_768",0,44,0,0,90,72,0,18,0,0,0,0,0,16,0,0,0,15
"OTU_769",17,0,18,0,29,0,23,14,11,0,29,0,0,45,0,28,19,46
"OTU_770",30,17,0,0,15,0,27,27,26,13,68,29,0,0,0,0,15,0
"OTU_771",48,44,0,15,0,0,20,0,0,0,0,50,0,0,18,29,28,27
"OTU_77",91,82,101,118,112,0,107,154,181,47,139,177,62,277,182,99,71,121
"OTU_772",0,0,52,28,0,0,0,29,0,0,0,0,25,0,35,22,0,38
"OTU_773",0,79,0,0,0,0,64,0,0,0,0,0,0,0,0,63,66,0
"OTU_774",13,12,13,0,0,0,19,34,25,22,8,19,0,29,0,0,37,15
"OTU_775",29,0,33,17,18,0,48,28,11,7,22,8,20,0,0,28,8,8
"OTU_776",0,71,69,75,69,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_777",0,0,0,0,0,0,42,75,0,0,30,0,49,0,0,93,0,0
"OTU_7778",3,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0
"OTU_778",0,13,5,0,23,0,31,24,13,0,23,17,14,27,24,14,18,13
"OTU_7788",2,0,0,0,2,0,0,0,3,0,0,4,0,0,0,0,0,0
"OTU_779",0,0,0,0,0,0,0,59,0,0,67,0,0,0,48,44,0,73
"OTU_780",13,21,21,13,21,0,7,7,16,3,22,47,0,8,14,0,0,12
"OTU_78",158,128,163,148,188,0,81,141,114,53,204,0,96,207,147,114,91,130
"OTU_782",6,14,10,18,19,0,4,14,6,0,26,23,22,22,33,9,22,17
"OTU_7827",0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,6,0,0
"OTU_783",31,24,0,0,31,0,0,19,47,17,27,0,16,0,0,0,0,47
"OTU_784",0,0,21,0,22,0,21,9,0,0,0,35,0,0,0,0,159,0
"OTU_786",0,21,0,0,0,0,0,24,30,0,18,29,26,14,32,39,0,27
"OTU_7871",0,0,0,3,0,0,0,3,0,0,3,2,0,0,0,0,0,0
"OTU_787",16,23,30,31,0,0,0,11,17,0,24,33,0,0,0,43,0,38
"OTU_788",0,28,0,38,0,0,0,13,20,34,9,19,0,18,0,0,0,57
"OTU_789",61,27,37,37,0,0,0,26,0,0,27,0,0,39,0,0,0,0
"OTU_790",0,0,25,0,0,0,18,0,50,27,0,0,27,59,0,44,27,15
"OTU_791",20,0,0,0,25,0,0,10,23,11,16,8,42,17,15,35,22,0
"OTU_79",101,118,90,117,130,114,206,159,73,79,178,86,69,65,98,95,137,218
"OTU_793",18,16,17,15,24,0,0,32,22,0,22,17,18,13,18,0,0,9
"OTU_794",0,23,0,15,15,0,8,9,23,10,27,20,12,0,12,26,21,0
"OTU_796",22,38,24,0,23,0,0,16,0,0,11,0,0,21,55,0,30,0
"OTU_798",0,0,0,0,0,0,33,0,0,20,45,20,29,24,17,37,34,16
"OTU_799",18,17,19,17,15,32,0,11,33,22,9,17,6,0,15,10,0,14
"OTU_800",13,22,16,19,25,24,0,16,26,13,0,23,0,0,0,0,27,16
"OTU_802",9,23,0,0,10,0,0,0,47,0,0,46,0,27,0,0,21,60
"OTU_80",81,81,133,172,156,40,134,151,92,160,81,167,171,65,129,241,142,90
"OTU_8022",0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,0,2
"OTU_803",0,0,19,0,21,0,14,29,0,0,23,28,19,29,22,18,16,29
"OTU_804",19,0,16,0,17,0,7,0,29,0,21,25,8,35,18,9,10,12
"OTU_805",0,0,0,18,0,115,21,47,0,26,0,0,0,0,0,16,12,0
"OTU_806",0,13,35,13,53,0,0,7,0,13,0,0,0,8,0,10,21,19
"OTU_807",28,0,18,11,33,0,0,0,29,17,0,27,0,31,16,0,22,0
"OTU_808",0,3,20,18,11,0,19,13,15,8,12,11,15,14,28,19,6,32
"OTU_809",0,0,0,0,49,0,38,0,0,0,25,0,0,38,0,0,0,56
"OTU_811",0,0,0,48,17,0,0,0,26,0,0,29,0,44,39,11,0,31
"OTU_81",58,211,202,170,97,11,102,105,124,159,75,110,93,132,114,130,157,101
"OTU_812",21,27,32,30,21,0,4,13,0,0,21,14,0,30,11,7,8,8
"OTU_813",17,17,31,19,21,0,0,11,19,10,34,25,0,14,10,6,9,0
"OTU_814",16,14,0,25,15,0,0,18,21,10,24,21,24,28,19,0,15,0
"OTU_816",17,6,20,21,20,0,0,16,15,0,14,23,15,19,21,29,0,24
"OTU_817",0,0,0,9,0,0,191,0,18,26,0,0,0,0,16,0,0,0
"OTU_818",62,0,0,21,0,0,0,15,0,0,64,8,0,6,25,0,54,0
"OTU_819",19,25,0,0,21,0,17,0,0,21,8,10,15,0,16,18,29,10
"OTU_820",20,0,0,50,0,0,0,58,0,0,42,0,33,0,0,0,36,39
"OTU_821",0,17,0,14,11,0,0,14,24,50,0,11,11,0,17,30,49,0
"OTU_82",122,85,129,117,166,36,141,218,100,52,139,178,102,150,88,156,97,151
"OTU_824",0,14,21,24,21,0,0,21,16,0,18,23,15,13,16,15,0,33
"OTU_825",33,8,22,10,18,0,0,24,0,10,18,22,0,33,37,0,0,0
"OTU_826",0,30,24,20,22,0,0,0,21,25,14,0,40,14,14,0,11,0
"OTU_827",8,0,0,0,17,0,0,28,22,0,0,0,0,164,0,0,0,0
"OTU_828",25,0,0,0,14,0,33,26,9,0,19,19,21,10,0,25,15,27
"OTU_829",52,52,37,0,30,0,0,0,0,0,49,0,0,0,0,0,0,0
"OTU_830",15,0,0,13,6,0,0,46,19,0,30,20,21,16,0,36,15,19
"OTU_83",100,140,216,123,89,0,57,104,82,71,161,208,117,108,127,126,103,134
"OTU_8317",2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,2,0
"OTU_832",24,0,25,45,21,0,18,24,0,0,39,0,23,34,0,0,0,0
"OTU_833",27,0,0,17,26,3,0,0,59,11,26,15,23,0,0,0,36,24
"OTU_834",0,0,0,21,18,0,0,25,17,0,22,49,20,24,38,0,9,19
"OTU_836",0,37,0,0,0,0,0,42,0,32,11,0,42,25,57,0,0,0
"OTU_837",14,15,20,37,22,0,0,0,0,0,48,18,14,0,20,0,8,25
"OTU_838",0,0,36,0,0,0,0,35,0,0,44,32,51,29,0,0,0,26
"OTU_839",0,0,0,0,0,0,0,38,31,0,59,17,0,0,43,40,36,0
"OTU_841",29,0,0,31,27,0,0,0,14,0,12,27,0,16,31,27,0,38
"OTU_84",117,165,58,134,103,56,139,110,42,232,58,110,215,228,63,80,299,90
"OTU_842",0,23,0,44,11,0,0,0,0,0,27,0,0,32,52,0,0,53
"OTU_843",0,0,0,6,0,51,32,43,54,25,15,13,18,0,0,13,0,0
"OTU_844",0,16,16,0,0,0,30,0,50,0,20,23,15,0,0,0,0,41
"OTU_846",23,0,36,0,25,0,15,22,28,13,34,0,8,0,0,50,0,0
"OTU_848",0,0,0,0,0,0,35,39,0,38,39,0,27,0,9,28,15,21
"OTU_8",579,472,471,407,362,282,438,362,388,665,488,255,508,214,423,481,563,551
"OTU_849",12,15,7,15,18,0,0,18,11,21,17,19,7,11,15,21,10,0
"OTU_850",0,0,0,0,0,0,80,0,0,29,9,0,0,0,64,44,0,28
"OTU_851",0,0,0,0,0,0,0,0,49,27,0,80,0,0,0,0,33,0
"OTU_85",0,114,126,163,144,0,131,104,158,106,118,162,96,121,130,100,117,125
"OTU_852",0,0,3,15,0,0,6,16,18,0,15,11,19,55,22,14,17,43
"OTU_853",0,0,0,0,0,0,0,0,48,0,0,0,14,44,0,21,93,29
"OTU_854",0,55,0,0,0,0,0,0,0,0,0,0,0,0,60,0,55,42
"OTU_856",24,29,0,0,28,0,0,0,0,0,0,83,0,0,0,0,0,0
"OTU_857",36,38,24,56,35,0,0,0,34,0,0,0,0,0,0,0,0,0
"OTU_858",31,31,31,0,35,0,0,0,53,0,0,0,0,46,0,0,0,0
"OTU_859",27,20,16,36,40,0,0,0,16,0,5,18,0,29,9,0,9,0
"OTU_860",43,34,10,10,0,0,22,0,56,18,31,0,0,0,0,11,0,0
"OTU_861",13,24,20,29,0,0,0,0,0,13,29,0,0,20,28,18,16,23
"OTU_863",45,30,43,19,30,0,0,0,46,0,0,0,0,0,0,0,0,0
"OTU_8636",0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
"OTU_86",167,114,0,30,0,1414,90,12,0,57,0,0,32,246,0,0,0,0
"OTU_864",0,0,0,34,0,0,0,0,0,0,36,56,0,37,0,42,0,0
"OTU_865",22,0,22,22,25,0,19,0,23,0,0,0,0,20,33,14,0,15
"OTU_866",0,27,0,0,0,0,0,0,47,0,0,37,29,25,20,13,24,26
"OTU_867",49,109,30,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_868",22,37,23,0,38,0,0,38,0,0,0,24,0,35,21,0,0,0
"OTU_869",44,0,77,25,0,0,0,0,0,0,0,85,0,0,0,0,19,0
"OTU_870",0,0,0,0,22,0,0,0,0,0,34,47,0,34,43,0,0,58
"OTU_871",15,7,9,18,23,0,7,5,18,2,0,0,0,22,16,10,25,45
"OTU_87",108,77,162,103,130,40,110,78,112,126,86,93,108,84,95,154,121,146
"OTU_872",25,18,9,21,19,0,9,17,6,0,8,13,5,12,9,9,20,0
"OTU_873",38,43,36,33,0,0,0,0,0,43,0,50,0,0,0,0,0,0
"OTU_874",0,0,33,0,57,0,0,0,0,0,0,0,46,0,0,40,0,74
"OTU_875",12,16,0,19,0,0,10,17,14,12,35,19,0,22,14,18,0,13
"OTU_876",0,0,26,25,0,25,0,0,0,45,0,0,36,25,43,0,0,21
"OTU_877",0,0,0,0,0,0,0,0,0,33,0,24,45,42,0,48,36,0
"OTU_878",0,0,21,0,0,0,22,0,0,0,10,37,0,52,44,0,0,51
"OTU_879",11,21,8,23,0,0,15,0,16,0,0,19,16,0,22,10,14,21
"OTU_880",23,0,27,24,0,0,10,10,19,9,30,0,12,4,0,9,28,0
"OTU_881",0,25,24,18,30,0,0,0,0,0,74,0,0,0,36,0,0,0
"OTU_882",63,54,0,47,34,0,0,0,0,0,0,0,0,0,0,38,0,0
"OTU_883",28,21,21,23,27,0,0,15,0,0,15,13,18,16,7,22,0,12
"OTU_885",14,26,0,26,7,0,12,10,12,9,10,25,11,16,10,10,11,6
"OTU_886",28,0,24,0,22,0,0,10,0,15,19,11,0,22,17,14,21,0
"OTU_887",7,0,0,29,0,141,0,0,23,19,0,0,0,0,0,0,0,19
"OTU_888",0,0,0,0,38,0,0,0,0,0,16,0,49,22,31,17,28,0
"OTU_890",0,0,20,18,16,0,0,0,20,0,13,37,22,10,28,0,22,0
"OTU_89",159,36,29,103,20,23,20,128,42,592,189,69,180,46,29,21,364,55
"OTU_892",61,46,73,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_893",0,0,0,0,3,0,20,34,0,0,0,22,41,0,30,57,31,0
"OTU_894",0,0,0,0,0,120,0,3,0,0,0,0,0,1,0,0,0,146
"OTU_895",11,18,33,13,16,0,14,0,19,0,24,0,14,9,22,0,0,0
"OTU_896",11,8,27,24,19,0,8,0,23,0,0,15,12,20,14,10,13,13
"OTU_8970",2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,3
"OTU_897",0,20,36,37,0,0,0,0,26,0,36,28,13,0,21,12,0,0
"OTU_899",52,0,87,0,0,0,0,0,9,0,0,0,0,42,13,0,0,0
"OTU_900",0,0,24,40,0,0,0,22,39,26,0,0,28,0,0,0,33,0
"OTU_901",8,0,0,0,23,0,22,30,0,0,12,45,0,0,13,23,20,25
"OTU_90",70,115,156,107,81,58,59,94,93,427,98,116,100,46,102,54,103,157
"OTU_902",0,0,0,0,24,0,0,0,20,16,0,24,0,25,0,31,23,33
"OTU_903",35,0,0,0,0,0,0,11,19,0,0,0,0,0,55,0,21,0
"OTU_904",0,0,0,0,19,0,0,28,0,0,19,21,19,0,56,0,15,23
"OTU_905",0,20,16,10,9,0,16,15,0,18,3,7,34,12,16,44,22,5
